source_id,target_id,since
2437,9787,2023
7768,5454,2016
2173,2151,2022
6843,7862,2017
7440,6763,2015
2635,7824,2021
3957,2178,2016
3761,6278,2015
5907,2014,2017
569,263,2015
7423,3671,2024
2282,1232,2016
4592,5936,2017
3067,3225,2024
4100,974,2020
6906,4815,2022
5747,360,2019
1071,5895,2019
6388,1709,2018
6021,168,2019
376,5334,2021
5767,48,2016
1092,821,2016
3502,1385,2023
3164,6185,2019
3380,4018,2018
145,3452,2023
924,9384,2021
8765,5357,2017
6409,8118,2019
9470,1911,2019
6264,3403,2019
6726,9513,2023
1453,3919,2022
6194,4416,2020
7871,8781,2022
1781,612,2015
2027,6827,2020
6529,8764,2015
6347,6814,2016
4372,5249,2019
3483,5399,2020
1873,4457,2024
9696,4274,2015
6148,100,2022
8904,5655,2022
1023,6254,2021
7944,1626,2016
963,6498,2024
4591,7654,2020
8888,2577,2019
6925,3162,2018
1361,9801,2019
8603,8500,2017
1244,3518,2022
680,2557,2023
9509,57,2020
8639,2303,2017
7450,7257,2015
1791,1569,2015
7854,7814,2022
1334,7243,2016
8043,7196,2016
6032,7492,2017
2358,4288,2019
9298,1962,2022
8042,4365,2016
1282,3222,2019
827,6253,2020
6681,7825,2020
5654,6381,2024
7119,4475,2018
2364,7319,2022
3678,6961,2016
6251,8236,2018
7373,3119,2020
9575,4654,2020
1164,4677,2023
2529,5582,2019
5631,9272,2023
2444,7612,2023
262,6417,2016
8968,3915,2022
2180,1422,2016
7338,6676,2017
3211,7418,2021
2913,8924,2022
9646,416,2019
3595,8863,2016
4498,7374,2016
5031,3207,2020
7732,5280,2018
3966,3709,2020
5511,8478,2020
301,4936,2019
5618,7612,2015
2643,5176,2023
3989,5628,2017
8555,3313,2016
6972,965,2017
4284,7900,2024
3115,4084,2017
9318,7416,2016
6946,2190,2016
9652,2393,2023
1286,9592,2016
4840,4617,2020
8888,1345,2015
7604,3527,2023
3059,8474,2023
3123,2437,2016
3200,1860,2023
9345,5251,2022
1682,1078,2015
4161,6964,2021
4098,2578,2019
7718,7625,2024
8083,5415,2021
9136,2052,2022
2832,7776,2022
9996,8945,2016
5724,8246,2021
3761,7602,2018
9574,7639,2015
4987,440,2024
6725,2110,2021
1725,9613,2024
9523,4576,2017
5174,2377,2017
6555,4163,2022
3145,9515,2018
423,9164,2019
4686,2561,2019
8965,802,2019
1419,6678,2018
4137,4468,2021
7769,1433,2017
8228,556,2024
5047,7576,2020
8609,7999,2016
8367,2173,2017
6378,8660,2018
5281,7151,2024
541,449,2019
4493,5546,2018
9369,3162,2022
5188,4669,2016
826,8122,2022
6616,5646,2024
5035,525,2020
2831,8404,2023
4012,3943,2023
452,4558,2019
2943,5577,2024
9690,1188,2022
8658,4262,2015
1524,3987,2022
988,9460,2015
7005,354,2016
5392,6132,2024
3835,2721,2018
2445,9920,2017
9629,222,2017
8389,1955,2018
6056,4499,2024
9163,8820,2020
5975,6545,2020
362,6615,2017
3448,5368,2024
3662,58,2019
2838,6507,2021
9935,3815,2024
8888,3609,2018
9353,7371,2021
2344,2415,2016
104,2626,2017
6894,497,2023
4049,2326,2020
7334,8832,2022
7259,742,2018
4719,7912,2017
6545,8066,2019
590,5968,2016
3667,3793,2017
8708,7053,2015
8239,2540,2019
8070,1763,2016
3261,6532,2022
527,9855,2016
6087,4649,2022
9477,7836,2021
8612,4923,2024
2250,7064,2017
8690,6843,2018
9998,7681,2023
4447,9533,2018
3173,934,2016
6097,2100,2015
6011,1034,2018
9408,1067,2015
3231,1593,2015
9250,3304,2022
826,7513,2017
1399,7280,2016
3592,7002,2022
8237,4140,2019
6477,92,2015
5743,2852,2016
9067,9215,2024
484,9103,2015
5623,22,2022
549,8996,2024
3247,8153,2015
6148,2353,2024
1241,4244,2017
7636,4818,2016
7463,5978,2016
9573,8870,2016
762,8908,2015
561,8275,2020
8129,9202,2024
9909,4211,2018
3153,883,2022
6548,2202,2019
6468,823,2017
1724,5264,2016
5039,9758,2021
9042,9181,2023
6401,3353,2017
2550,8292,2020
7209,5516,2024
5072,1538,2015
878,4510,2019
7352,3471,2024
5326,6911,2018
4401,4289,2021
4113,8247,2017
6219,4661,2019
9427,6292,2019
8796,4421,2016
7355,2393,2021
8720,6006,2018
1433,5390,2023
6072,211,2017
7397,1477,2024
1346,4750,2016
6537,3426,2019
526,9732,2020
7258,979,2017
5563,8180,2024
9673,3856,2022
2351,3236,2018
105,4883,2022
6805,6407,2021
2547,2953,2022
8161,678,2020
2807,8346,2017
7831,5806,2016
3524,5572,2016
162,4122,2024
7439,4605,2023
3202,9717,2021
9019,8533,2017
3039,1712,2023
6453,9125,2022
2229,4252,2016
9901,1838,2018
9092,1502,2022
4461,3961,2021
8798,1995,2019
614,2754,2022
8983,8720,2021
9984,1054,2024
9157,7385,2015
7544,6785,2021
5015,8287,2024
3653,2366,2015
3464,4247,2018
4391,8523,2015
6603,690,2018
6828,9137,2023
7112,3666,2015
495,6244,2022
3520,1126,2019
9782,6959,2022
6941,6650,2020
6254,5600,2021
4115,3092,2021
5616,1991,2016
9025,9733,2021
9254,6016,2022
2529,9691,2017
1736,2713,2017
7506,447,2017
3419,5620,2016
7438,7435,2024
1922,4680,2022
6365,1423,2017
2638,6331,2018
5973,517,2019
8912,4494,2022
5966,7632,2024
46,1900,2023
777,4885,2021
7740,77,2023
7528,5875,2018
8815,9285,2020
8536,3115,2018
8169,3144,2024
8157,5197,2024
3218,7187,2024
7288,3465,2016
512,8082,2016
5910,8954,2022
308,9810,2024
1637,6312,2020
335,135,2023
2010,4373,2016
2454,8817,2016
8951,9043,2018
3610,7691,2018
9037,9249,2018
2001,7651,2022
1737,3697,2023
6098,854,2022
4800,6529,2024
9542,4901,2021
2616,3826,2023
9655,1090,2015
5456,5058,2019
6957,2817,2023
9069,5699,2024
7659,4426,2023
5192,3314,2018
2986,3619,2019
1590,4486,2015
6495,94,2018
4298,2475,2022
5298,9984,2017
4991,6942,2021
1048,5977,2021
9905,6846,2022
2004,453,2016
2553,7070,2016
4452,5265,2019
6701,1830,2016
4671,6740,2021
3696,2557,2023
9477,8527,2024
1079,7863,2022
3024,5331,2018
4311,4847,2022
5072,3281,2023
2881,3636,2016
41,9449,2015
9643,4998,2021
1435,8034,2019
9789,9464,2019
2561,6523,2023
2699,3529,2018
8784,5924,2018
395,9919,2016
636,7632,2015
8754,6892,2016
5319,725,2021
9015,6226,2023
3433,5409,2018
5302,1171,2023
698,4022,2019
4552,1753,2015
1232,7861,2020
9339,4464,2020
2427,2029,2024
4270,8436,2019
437,7790,2018
2708,5311,2021
1927,7000,2018
838,4136,2023
4270,9000,2023
8135,1591,2024
1797,794,2018
4277,4889,2020
4995,4884,2022
9931,8382,2024
6212,9257,2024
5988,6236,2017
7894,2451,2015
8298,1101,2023
5481,6097,2016
2427,5224,2022
384,3320,2017
6828,5495,2018
4930,5576,2016
3193,2165,2024
2604,614,2021
7353,8086,2020
2754,1191,2019
9126,167,2022
5120,1637,2024
5187,465,2017
2693,7808,2016
2690,7004,2024
1112,4435,2020
4471,6912,2020
8159,1112,2015
6030,6225,2024
9686,9081,2023
1555,6330,2017
5912,9203,2018
9731,1369,2020
8449,926,2016
4920,1800,2022
4301,7262,2021
6406,4805,2018
5705,2739,2018
3873,646,2015
922,2530,2018
2983,4990,2023
3040,7009,2016
9273,5486,2016
9495,8573,2022
7738,1746,2015
4151,1717,2022
4463,5898,2016
4815,6244,2017
8108,5311,2020
1653,8959,2023
5024,3760,2023
1084,2098,2016
1400,3043,2019
4191,8299,2024
1972,8662,2016
1531,7574,2022
6574,5759,2020
7707,1877,2017
497,2354,2019
1360,7819,2017
1525,9865,2023
1123,5618,2021
9994,8439,2018
9414,1138,2022
2232,4232,2018
280,5220,2018
1003,6308,2022
6559,2103,2019
924,2725,2020
120,7172,2017
735,5693,2024
9994,4712,2023
2620,5598,2024
5873,168,2021
2073,9839,2016
5545,949,2016
4436,4558,2020
106,7383,2018
9611,4869,2022
1293,5628,2024
7900,9256,2024
1285,6743,2015
9806,2535,2015
8733,1264,2024
1006,8347,2017
8590,8236,2017
3862,3507,2017
4299,9413,2021
139,454,2018
4209,8868,2019
9623,2571,2016
2871,35,2022
2073,8268,2017
7836,2629,2023
2811,6328,2019
15,2761,2018
6350,9605,2024
8626,3268,2017
4281,9248,2020
7620,7969,2023
3779,4100,2023
1027,3760,2019
3663,2831,2020
6008,2729,2019
3879,6663,2019
7085,4136,2018
9698,2129,2021
4538,5780,2015
5905,6194,2021
5880,4691,2017
6212,3350,2020
5855,9691,2015
4820,8766,2015
2452,7345,2024
9866,5204,2016
4481,1633,2015
5630,3884,2018
2899,3273,2019
1718,5544,2016
154,333,2022
8424,5683,2016
3590,2693,2018
2651,8490,2015
4954,2740,2015
4326,6825,2021
8018,7884,2019
8353,5105,2021
7354,4570,2021
4478,4273,2019
54,4835,2024
5718,5396,2018
6373,1005,2016
1975,258,2024
3559,3082,2015
3431,7946,2022
9769,6251,2020
284,26,2024
2205,9973,2016
9433,2742,2015
4880,7248,2016
1074,931,2023
6416,9851,2015
875,2446,2021
9475,5417,2020
6867,9340,2017
3009,8128,2022
8533,4604,2022
95,2950,2017
4641,1986,2018
5464,5584,2021
7759,2723,2024
419,7664,2020
8894,5052,2024
2886,7209,2018
3061,8849,2024
9514,9925,2016
7272,1723,2024
9236,6638,2022
1437,1042,2022
2964,8963,2021
160,9063,2015
5374,8410,2024
6575,9069,2017
7900,2102,2016
4359,6647,2023
3826,3982,2021
2795,4652,2016
1523,4890,2016
1058,870,2017
244,5111,2018
9058,9539,2015
909,750,2017
316,5884,2023
6532,8090,2024
2844,9182,2018
1269,9500,2018
2834,8927,2021
6400,6692,2023
4523,1204,2019
2779,4530,2022
1260,1869,2021
3008,5808,2015
8682,8381,2021
5676,4452,2018
619,5052,2016
3451,7150,2017
1137,3962,2022
9714,1568,2015
1283,1910,2019
3013,7248,2023
4977,1863,2021
1091,2194,2016
2505,99,2017
7973,1656,2022
9163,9623,2021
2786,9661,2017
3782,8289,2018
6155,8997,2024
7856,3993,2020
2695,4845,2023
652,705,2019
8412,8791,2019
4066,1187,2020
6385,9538,2024
5558,5754,2022
2759,9317,2016
9332,3980,2023
295,5880,2024
9990,8282,2018
4129,2633,2021
4650,4769,2024
3254,6347,2015
5774,2330,2020
2168,8203,2020
1407,2453,2020
8295,295,2015
6487,2913,2018
6920,1979,2017
9718,3499,2016
3443,8467,2022
9700,1083,2021
5840,2084,2020
8268,8840,2022
6397,9297,2016
1101,6666,2018
6444,6351,2021
3759,7132,2018
6677,2593,2018
2122,8314,2023
3695,4985,2022
9071,7897,2017
1903,3420,2022
1531,4301,2017
8238,5670,2023
3284,985,2016
2975,9158,2016
2125,7306,2020
192,1516,2022
6726,5829,2023
4395,1731,2022
3513,8140,2019
5699,1583,2023
1639,1926,2016
710,4308,2023
3910,2284,2016
503,9633,2018
1573,3638,2019
5001,7539,2017
817,6543,2020
3442,5722,2017
4711,1223,2021
1270,7613,2022
5400,8317,2021
9469,3724,2020
3042,6060,2018
835,2654,2019
7881,9035,2020
5700,5904,2020
8260,561,2021
9433,1086,2023
2509,1058,2015
8941,6666,2021
2279,5544,2019
3377,3109,2022
2482,8363,2016
7691,6888,2024
7504,4195,2018
2160,9817,2021
4990,9403,2021
4658,9199,2018
8214,2360,2018
8220,5836,2020
9263,9850,2015
128,9945,2021
6160,4234,2022
4908,7374,2020
6652,4022,2022
606,675,2021
4228,663,2016
2681,7509,2021
4522,1036,2016
7429,4534,2019
3246,1538,2023
1299,5159,2018
5335,4600,2020
9637,1248,2017
9491,2921,2021
1371,9207,2017
5089,4743,2021
9416,380,2016
6497,5925,2016
2727,8277,2016
7475,7479,2016
996,5544,2015
5911,7402,2023
9694,9195,2018
3175,1177,2019
4085,9107,2018
2613,1625,2019
6462,9567,2018
7356,9504,2022
1329,1611,2019
560,6529,2020
3472,5893,2021
139,5702,2019
7987,5430,2020
5255,98,2017
6125,8525,2015
3939,6421,2017
6839,8150,2022
1164,75,2018
8472,6901,2019
6330,1978,2021
1205,4818,2018
1300,6663,2022
8893,2707,2018
1856,6873,2020
7661,4789,2024
451,9573,2016
3627,5049,2019
6272,1940,2021
8286,1758,2023
7977,6395,2016
4458,3687,2021
1470,1307,2024
352,1370,2016
9801,982,2018
9105,4215,2024
3610,2228,2017
7125,8027,2015
5068,1512,2021
7733,51,2022
3283,3168,2023
9297,1542,2024
9460,6246,2015
4421,5367,2021
4139,7411,2018
7482,9857,2019
9922,916,2022
5178,9506,2016
418,1428,2021
3563,5248,2023
9809,2555,2020
5747,9051,2016
9354,716,2016
2212,4857,2015
9269,4087,2016
2728,6940,2022
3420,7366,2015
6146,1913,2022
5612,5205,2015
4992,2433,2024
1527,3711,2016
986,4401,2024
8724,9317,2017
4304,1908,2024
2813,8777,2023
9797,9017,2018
7114,8136,2021
3498,9527,2018
6253,4444,2017
6980,8854,2018
7551,8883,2024
9527,1057,2015
5974,7705,2021
5921,9526,2020
4457,5507,2021
5212,1804,2015
652,3460,2018
7758,9703,2021
1189,7158,2017
3273,9323,2024
9564,9706,2023
2512,9159,2022
6922,4060,2021
4724,9429,2019
9987,6197,2016
5455,1673,2023
6814,6159,2022
3849,9997,2017
8238,3614,2019
8764,6737,2024
786,2222,2015
5084,3628,2018
9170,5585,2020
7542,350,2016
528,9191,2023
423,9087,2016
5620,3622,2023
9256,7535,2016
7556,7274,2020
1407,8842,2019
673,3260,2021
2123,8957,2015
9020,5419,2024
8163,465,2024
4605,250,2015
6070,4598,2015
7842,1179,2023
8318,2379,2015
1844,789,2023
6706,4735,2023
410,1542,2017
8936,8398,2021
8291,4401,2018
417,7979,2017
4386,4536,2019
4699,4280,2018
2336,223,2016
533,3073,2023
5143,1186,2017
2926,6543,2018
2084,4688,2018
1159,7620,2016
1382,8866,2015
7226,9389,2017
5350,571,2016
6946,2418,2020
3707,8829,2021
4286,776,2023
1081,4354,2015
8238,2431,2017
1776,2179,2023
938,2335,2019
919,9633,2017
1300,5358,2017
9942,9039,2021
4064,5812,2021
2948,5195,2021
5552,5910,2024
4434,8152,2015
6270,1838,2022
2295,5991,2022
659,8998,2016
3952,2902,2015
464,3013,2024
2252,2851,2022
8625,3821,2018
6645,9577,2023
9843,1864,2019
3880,4668,2017
4069,7226,2017
6838,8317,2018
7221,6989,2015
6952,3588,2020
7913,74,2022
7647,1567,2024
5427,6232,2023
1973,5828,2019
872,9748,2019
7530,6257,2020
9886,4902,2016
3905,6175,2018
1077,6045,2020
2113,8276,2019
7445,8514,2023
3731,4002,2020
6253,8417,2019
249,8129,2022
6201,7319,2020
6526,8085,2018
2483,1576,2017
6649,822,2020
2615,4791,2017
7134,6860,2016
9505,9882,2023
7899,4793,2024
7700,7864,2017
2477,4883,2018
5708,4094,2018
3969,9159,2023
5573,9348,2017
6443,7007,2019
9910,2551,2015
3689,795,2018
1824,7681,2015
1897,6444,2023
1252,1930,2018
1440,7931,2019
7668,7627,2023
2448,5228,2019
1767,8661,2017
6063,2255,2016
8487,5629,2024
1833,4658,2021
3456,9163,2016
7652,7461,2018
4653,1809,2022
9904,820,2015
3267,590,2021
9044,8890,2019
3354,3837,2018
5712,5854,2017
8738,9704,2021
8102,2892,2015
3203,845,2020
1353,4023,2017
7055,259,2018
5855,4456,2020
6456,5805,2017
4599,3790,2024
870,1718,2022
2542,9044,2024
9274,6630,2016
6692,5421,2016
8203,9430,2015
4024,3470,2023
7873,8148,2019
2733,5626,2022
2218,9576,2019
5755,5040,2021
1808,5048,2023
7984,1603,2019
1052,3159,2019
8614,5386,2016
3614,3101,2015
306,7095,2019
8169,7865,2018
1259,8537,2017
6586,6430,2024
3297,8063,2022
4373,4752,2018
9804,4051,2021
9778,9101,2020
4822,2077,2019
1174,3777,2016
4179,7540,2017
8876,7192,2021
8529,3493,2019
2475,4567,2018
2399,1378,2024
9007,3974,2021
1206,3870,2015
5706,3099,2021
5198,7811,2016
7670,7852,2015
9203,5514,2024
8540,574,2024
4795,5759,2018
7852,6265,2023
4157,5031,2021
7759,9620,2015
1281,2150,2015
2747,564,2021
7377,5591,2020
4393,3337,2023
664,5539,2015
581,7476,2016
7817,8333,2015
3406,2729,2024
7614,7727,2021
4960,8086,2020
430,7041,2020
2845,1387,2023
2584,7305,2018
621,8642,2021
3431,994,2024
4466,8151,2015
8722,2819,2018
4655,4667,2022
8715,202,2015
1051,2793,2020
9818,6525,2015
6305,5892,2020
157,9603,2024
3414,5377,2022
2151,1837,2018
475,7381,2015
923,705,2018
5413,5852,2019
4161,6028,2016
5992,6513,2016
6255,4535,2022
9779,3538,2018
8210,3674,2022
938,8508,2019
9852,2160,2017
5875,415,2020
9266,7433,2015
2664,5767,2016
4753,2443,2022
5755,8502,2016
1566,2050,2016
6586,3210,2022
6975,9054,2017
1110,3674,2017
5497,5761,2018
6946,3879,2020
8797,6950,2017
5936,817,2024
3162,3908,2021
7092,344,2024
250,5384,2023
1388,349,2020
5178,5857,2017
587,5644,2015
6772,8941,2016
4464,8020,2015
2812,7665,2023
2926,1655,2017
5407,3819,2018
4575,4209,2020
3734,3,2015
3506,8013,2023
8548,3089,2016
5437,8473,2016
707,4977,2024
4562,535,2024
7147,9332,2021
3007,322,2021
8533,2044,2023
6490,5883,2015
7451,5790,2016
3417,9279,2023
236,9579,2020
8028,2203,2017
2018,7205,2015
3503,3530,2018
7166,4970,2016
3663,6199,2021
5348,1505,2021
3067,276,2019
7702,1213,2019
3047,6105,2021
3529,2586,2024
7944,8667,2024
356,6530,2024
8094,1926,2021
9511,8798,2024
3234,7476,2016
7107,5003,2021
8048,4877,2015
5106,4215,2022
6866,1706,2019
3646,4863,2018
3126,6496,2024
5375,1535,2020
1159,8830,2022
150,2727,2016
6301,2733,2020
7676,8560,2017
6889,2802,2018
5657,5031,2018
965,6349,2019
4522,3248,2018
4371,1543,2019
6344,719,2022
2151,8216,2022
4782,9562,2015
162,7645,2022
1699,4973,2024
5304,3129,2015
3666,5341,2022
7751,3122,2019
1514,4890,2017
4939,4475,2019
3395,4233,2023
7445,6459,2021
7589,9721,2022
8916,2473,2022
3521,6913,2021
5167,3158,2017
5727,3661,2024
9496,7025,2023
7933,6960,2017
6778,9561,2021
682,7328,2017
2337,8144,2022
1137,4344,2020
7082,51,2016
9070,9072,2023
8968,440,2022
3537,6488,2023
4647,9319,2020
5181,9561,2021
8586,1136,2023
8029,6516,2021
9354,672,2015
4155,8114,2020
2883,4030,2023
6672,43,2015
9457,317,2019
8204,7177,2021
417,3470,2015
864,6656,2020
4958,4926,2016
899,1735,2019
5792,1890,2022
6486,7865,2019
3653,4195,2017
3400,2556,2023
8984,4023,2022
6927,8308,2015
3837,7793,2016
4992,5198,2022
2332,1178,2024
9970,3563,2023
146,3543,2023
2305,681,2017
9477,7160,2015
1237,8758,2021
2868,6417,2015
6326,9787,2015
6799,7523,2023
7858,7432,2022
3317,469,2022
5014,4237,2020
7854,1201,2020
4849,6486,2015
834,2677,2021
9504,7681,2015
3861,8572,2022
4881,8934,2023
55,2611,2024
4874,7491,2017
122,2553,2019
9817,6221,2016
4831,8770,2015
5461,8466,2015
3165,960,2024
6924,8325,2023
2085,8116,2024
1409,2023,2017
1192,2895,2022
7968,834,2023
9580,7122,2023
3120,5089,2020
2728,6084,2019
8586,4690,2024
7147,2568,2015
3649,1974,2019
6289,2612,2017
7762,4032,2023
403,5020,2016
3523,443,2023
3893,771,2019
6782,2988,2019
5957,1565,2021
5614,7231,2019
6217,106,2020
6185,3907,2023
928,3650,2024
9252,7100,2019
587,7910,2015
2355,3460,2022
9263,9002,2015
9898,390,2017
9126,3995,2016
8869,2214,2021
8909,6084,2017
7063,1884,2023
8720,3982,2016
679,474,2018
6048,832,2015
4917,234,2018
5798,3741,2016
4251,97,2015
9244,1772,2015
6252,17,2022
5992,8300,2015
3858,2717,2016
9501,8947,2017
3566,231,2021
9912,4871,2015
1212,7423,2017
9295,4870,2022
1925,6695,2024
5886,1296,2023
7613,1984,2015
9526,6229,2018
9432,4869,2016
6409,6777,2019
1803,9537,2020
3221,311,2015
5237,2083,2018
2460,288,2024
9652,9923,2021
1326,766,2019
7891,5566,2016
8502,7735,2018
3229,9400,2023
1416,7304,2016
262,2997,2020
586,8513,2018
3210,1195,2016
1334,1234,2022
6455,3631,2016
5307,9412,2022
355,9315,2015
8970,2696,2015
6058,2400,2018
6033,1283,2021
5744,4055,2019
8893,2276,2018
3875,6821,2018
9298,3716,2015
8394,2425,2015
2986,3116,2022
9500,9062,2019
4136,1902,2020
6235,2062,2020
7208,8987,2016
3442,7413,2024
6043,7708,2017
182,7866,2024
6984,4601,2020
4506,3713,2024
7655,3483,2019
8274,3806,2015
8238,6929,2019
1895,3426,2022
9958,15,2015
1699,9120,2023
5153,6603,2018
476,6446,2017
1158,5806,2017
2447,5791,2019
4951,5744,2019
6438,5239,2021
4724,4314,2024
6620,1292,2016
8105,8793,2019
3287,6576,2018
7110,1929,2019
9970,5580,2024
3331,9649,2017
5512,8388,2018
9112,7847,2017
4032,4653,2020
6718,7457,2015
5454,1881,2019
2225,5694,2024
9381,5245,2017
7600,7615,2015
9138,3572,2021
1620,5420,2022
7818,5158,2016
5109,3853,2016
7321,6900,2019
5553,7385,2020
4065,2151,2015
1180,7263,2024
389,3327,2020
6512,9795,2023
3807,1180,2023
8817,7542,2022
3483,149,2021
75,2157,2024
3312,5585,2024
8567,9527,2017
8674,6010,2020
4542,203,2020
5389,3837,2016
5243,1410,2021
1612,3794,2024
4265,4465,2024
5845,2093,2021
5664,3034,2018
218,5634,2015
9307,7060,2018
2612,9979,2023
4438,862,2021
7105,8202,2015
7206,2686,2020
3617,6979,2018
9566,8299,2017
2562,3547,2020
1239,4700,2019
1753,5152,2021
979,1677,2023
8490,8215,2018
1077,3434,2022
2347,3856,2016
3935,6920,2021
7051,9255,2023
9955,8611,2022
7424,7541,2018
9453,6850,2023
9137,1017,2022
1821,5351,2016
9483,8203,2020
1460,4083,2024
4290,2230,2021
9290,5212,2022
4726,176,2024
2017,444,2021
6510,2440,2018
2836,5782,2023
883,6922,2019
5658,4416,2019
2349,1544,2020
4795,9896,2023
1387,6074,2020
1256,930,2016
4830,290,2024
1014,9747,2024
6728,2796,2016
2028,5007,2023
7883,2960,2018
9865,8651,2018
1772,2501,2024
2719,5876,2022
5690,764,2022
9511,6415,2018
2649,2949,2015
7367,1635,2021
850,5320,2017
8794,5852,2016
255,3738,2019
4911,2267,2020
6751,674,2015
7223,1018,2022
2085,2704,2018
5105,1396,2024
594,9926,2022
9357,3050,2021
5637,1538,2017
4252,1854,2022
8569,5757,2024
6634,1786,2018
6778,8794,2020
9139,9448,2017
2354,6724,2024
3984,452,2015
4590,6293,2018
2249,8697,2016
9879,6259,2017
530,9236,2021
350,7000,2016
7218,1476,2021
5799,4953,2015
2530,8663,2023
2961,4724,2022
2356,755,2017
4968,724,2017
9571,3728,2022
8243,7012,2019
5507,8049,2018
695,3722,2020
1501,8473,2024
9777,7581,2018
6616,6072,2023
4598,2411,2015
7975,1299,2017
6366,6510,2023
2064,7713,2016
459,438,2022
3688,2044,2017
5409,5301,2015
8402,7934,2021
7466,8259,2017
2888,2739,2023
2375,7641,2018
4853,7095,2022
1727,6053,2022
5295,9941,2016
4434,9280,2018
9163,4795,2020
1942,6164,2020
1391,1856,2021
6977,6707,2015
6509,4697,2016
6621,1338,2016
6394,4247,2015
1405,3166,2019
3504,9766,2015
3651,486,2019
3311,5383,2015
9888,2541,2021
7453,7824,2019
1035,7679,2021
7601,6968,2017
1606,7143,2019
983,2295,2024
9349,6358,2016
5866,3471,2017
3612,6122,2023
8034,3536,2021
7482,4794,2020
2291,3185,2018
9337,2578,2016
8933,1842,2015
5496,2577,2023
3690,7874,2017
6560,2852,2023
5951,272,2019
9366,9404,2017
4430,8212,2022
8780,4019,2020
3700,8773,2023
4390,2476,2017
6023,8134,2019
9916,705,2021
9091,6011,2019
2603,7116,2016
2107,5675,2024
9064,6237,2020
7798,6635,2021
4453,3966,2018
1190,9571,2024
6752,3813,2015
3191,5142,2016
8066,1639,2021
6431,727,2024
1338,1233,2021
7372,6939,2015
4242,2036,2015
2329,2194,2019
9750,4627,2021
8883,3564,2022
6734,8273,2019
7141,9078,2019
5570,3319,2021
3249,2692,2020
1408,3710,2020
5658,5618,2015
3512,395,2016
9139,2685,2017
7322,7998,2018
8101,9150,2022
1586,6216,2016
1482,1870,2016
3931,188,2016
7245,4376,2020
7006,8964,2019
6015,7044,2015
9406,5783,2019
285,9887,2023
8637,2541,2018
258,4929,2019
1115,3921,2021
6833,177,2021
9577,310,2024
7078,251,2020
2765,9608,2018
3238,751,2022
7240,8559,2017
2443,467,2019
8842,2936,2017
470,5728,2023
18,3255,2016
1629,462,2015
749,3334,2022
4010,3149,2024
7503,9013,2023
4515,2444,2017
489,5030,2022
2250,2624,2021
5131,7151,2021
7144,5125,2022
432,9187,2018
5313,5189,2021
6098,7344,2020
1339,2946,2021
458,8900,2022
9501,3149,2024
9039,9980,2019
5061,5641,2021
2021,5253,2019
1152,5520,2017
748,5849,2017
9083,9408,2020
8585,2708,2019
3387,5003,2018
5800,6818,2016
7699,8620,2023
2789,9519,2024
5711,1633,2016
5083,1831,2017
7300,3534,2020
225,1940,2023
9971,3722,2021
3458,5804,2024
4245,5187,2019
1182,5401,2020
7571,6603,2016
320,7323,2015
3519,2924,2021
3121,6831,2022
6673,2518,2020
4472,1770,2020
6032,507,2022
5896,7618,2021
9276,4890,2017
5775,681,2020
5578,9514,2024
6242,6116,2017
707,845,2019
5933,6832,2024
7227,7932,2019
8013,1171,2015
165,1926,2023
3805,4717,2016
6220,3678,2024
1546,4713,2019
919,8737,2023
3097,9051,2024
134,7973,2017
4746,1775,2021
4746,1924,2018
1113,1369,2021
7877,2465,2020
7921,2385,2024
2161,360,2023
8820,5071,2017
5632,3161,2021
3551,7453,2018
548,917,2018
5168,2939,2023
4044,2673,2020
4323,9150,2015
336,3708,2016
4870,7485,2022
5208,6499,2018
4745,7877,2020
2614,9944,2018
2818,6326,2018
2092,133,2018
151,677,2017
9611,6839,2024
7769,1639,2015
5874,6012,2022
6478,6356,2023
5228,5421,2022
11,2709,2018
5905,4001,2017
22,4629,2019
5670,8814,2022
5681,2170,2023
747,9030,2016
6015,965,2022
6605,8568,2015
7434,1251,2016
8706,3281,2015
9767,2051,2019
5869,6644,2020
5293,9137,2021
696,138,2021
5683,2047,2017
1235,4925,2021
9414,2142,2016
197,2121,2024
6565,967,2018
4146,6883,2019
4623,3664,2017
2123,1651,2020
1560,4825,2015
3224,7102,2016
6207,5316,2015
1760,1357,2024
4245,5478,2018
3329,4626,2024
4985,9658,2015
109,7037,2017
7905,5233,2020
5464,6658,2023
4019,8481,2023
2099,5130,2015
4416,4352,2017
3861,2604,2016
8974,2826,2018
955,7833,2022
5094,1623,2015
5844,3612,2018
9526,8991,2021
4532,162,2018
685,6829,2016
8858,830,2020
2363,3175,2024
5587,6554,2016
6387,9726,2019
9388,4489,2020
9984,1365,2022
3263,4798,2015
645,6620,2018
697,9595,2022
3092,158,2024
8135,3047,2018
7896,1614,2024
4333,7354,2021
5904,939,2016
4262,4529,2020
4058,2858,2017
4665,5385,2023
2946,5439,2022
9744,9434,2022
2218,8341,2023
9909,9979,2019
8740,694,2021
805,766,2015
8539,3427,2018
4253,4682,2018
6128,4303,2017
8446,9880,2015
1330,7864,2019
8904,2943,2023
1327,3727,2017
7065,5100,2024
1228,4665,2023
1478,6226,2019
374,8932,2018
3931,5978,2016
3549,6456,2016
6757,9801,2024
6735,8126,2020
7562,8274,2022
5555,2008,2017
5453,9553,2024
2321,1933,2015
3696,3179,2021
379,3660,2020
4781,2600,2023
7106,920,2019
5322,3252,2019
